from,to,lineId,lineCode,mode,authority,travelTimeSec,tripsInFeed,tripsOn2025_11_17,distance_m,speed_m_s,speed_km_h,tripsPerDay
NSR:Quay:7169,NSR:Quay:104410,RUT:Line:3919,19N,bus,Ruter,120.0,15,5,482.7808453060523,4.0231737108837695,14.48342535918157,5.0
NSR:Quay:104410,NSR:Quay:12110,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,832.2178102963301,13.870296838272168,49.9330686177798,5.0
NSR:Quay:12110,NSR:Quay:12106,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,567.3900656191902,9.45650109365317,34.04340393715141,5.0
NSR:Quay:12106,NSR:Quay:12188,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,177.17055322085966,2.9528425536809944,10.63023319325158,5.0
NSR:Quay:12188,NSR:Quay:12180,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,215.55711930517566,3.592618655086261,12.93342715831054,5.0
NSR:Quay:12180,NSR:Quay:12176,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,175.7548705165426,2.929247841942377,10.545292230992557,5.0
NSR:Quay:12176,NSR:Quay:12172,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,315.24561033575804,5.254093505595967,18.914736620145483,5.0
NSR:Quay:12172,NSR:Quay:12165,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,316.2493295856803,5.270822159761338,18.974959775140817,5.0
NSR:Quay:12165,NSR:Quay:12158,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,774.5749853410018,12.909583089016698,46.47449912046011,5.0
NSR:Quay:12158,NSR:Quay:12234,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,643.3720980286814,10.722868300478023,38.60232588172089,5.0
NSR:Quay:12234,NSR:Quay:12225,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,534.9166549636394,8.915277582727324,32.09499929781837,5.0
NSR:Quay:12225,NSR:Quay:12321,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,678.8380938542299,11.313968230903832,40.7302856312538,5.0
NSR:Quay:12321,NSR:Quay:12325,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,573.799059725934,9.5633176620989,34.42794358355604,5.0
NSR:Quay:12325,NSR:Quay:12339,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,382.3561001401179,6.372601669001965,22.941366008407076,5.0
NSR:Quay:12339,NSR:Quay:12336,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,225.07184544167305,3.7511974240278843,13.504310726500384,5.0
NSR:Quay:12336,NSR:Quay:12366,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,496.1655666595101,8.269426110991835,29.769933999570608,5.0
NSR:Quay:12366,NSR:Quay:12377,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,378.2990414198505,6.304984023664175,22.697942485191028,5.0
NSR:Quay:12377,NSR:Quay:12371,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,512.8893314612744,8.548155524354573,30.773359887676467,5.0
NSR:Quay:12371,NSR:Quay:12375,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,247.0739392295088,4.11789898715848,14.824436353770528,5.0
NSR:Quay:12375,NSR:Quay:12419,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,314.9005063803999,5.248341773006666,18.894030382823995,5.0
NSR:Quay:12419,NSR:Quay:12410,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,344.1737913191162,5.736229855318603,20.650427479146973,5.0
NSR:Quay:12410,NSR:Quay:12429,RUT:Line:3919,19N,bus,Ruter,120.0,15,5,1291.3743944055257,10.761453286712714,38.74123183216577,5.0
NSR:Quay:12429,NSR:Quay:12451,RUT:Line:3919,19N,bus,Ruter,120.0,15,5,605.4169502169166,5.045141251807638,18.162508506507496,5.0
NSR:Quay:12451,NSR:Quay:12453,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,209.5890825790694,3.4931513763178237,12.575344954744166,5.0
NSR:Quay:12453,NSR:Quay:12457,RUT:Line:3919,19N,bus,Ruter,120.0,15,5,418.91055090895736,3.490921257574645,12.567316527268721,5.0
NSR:Quay:12457,NSR:Quay:12458,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,297.39138626083314,4.956523104347219,17.843483175649986,5.0
NSR:Quay:12458,NSR:Quay:12461,RUT:Line:3919,19N,bus,Ruter,60.0,15,5,224.32626114573156,3.738771019095526,13.459575668743893,5.0
NSR:Quay:7202,NSR:Quay:104029,RUT:Line:3904,4N,bus,Ruter,60.0,12,4,497.1744273581723,8.286240455969539,29.830465641490342,4.0
NSR:Quay:104029,NSR:Quay:12036,RUT:Line:3904,4N,bus,Ruter,120.0,12,4,643.1635309020035,5.359696090850028,19.294905927060103,4.0
NSR:Quay:12036,NSR:Quay:12049,RUT:Line:3904,4N,bus,Ruter,60.0,12,4,193.4896318879974,3.22482719813329,11.609377913279845,4.0
NSR:Quay:12049,NSR:Quay:12075,RUT:Line:3904,4N,bus,Ruter,120.0,12,4,551.2125258406076,4.593437715338396,16.53637577521823,4.0
NSR:Quay:12075,NSR:Quay:12079,RUT:Line:3904,4N,bus,Ruter,60.0,12,4,316.821619689769,5.280360328162817,19.00929718138614,4.0
NSR:Quay:12079,NSR:Quay:12083,RUT:Line:3904,4N,bus,Ruter,60.0,12,4,259.4688253593087,4.324480422655145,15.568129521558522,4.0
NSR:Quay:12083,NSR:Quay:11145,RUT:Line:3904,4N,bus,Ruter,180.0,12,4,609.3356505509038,3.3851980586161323,12.186713011018076,4.0
NSR:Quay:10822,NSR:Quay:12295,RUT:Line:3904,4N,bus,Ruter,180.0,12,4,1016.6223133474807,5.6479017408193375,20.332446266949617,4.0
NSR:Quay:12295,NSR:Quay:10627,RUT:Line:3904,4N,bus,Ruter,120.0,12,4,809.3355713237398,6.744463094364499,24.280067139712198,4.0
NSR:Quay:10627,NSR:Quay:10641,RUT:Line:3904,4N,bus,Ruter,120.0,12,4,790.9760232347624,6.591466860289686,23.72928069704287,4.0
NSR:Quay:10641,NSR:Quay:10690,RUT:Line:3904,4N,bus,Ruter,60.0,12,4,537.9546752526848,8.965911254211413,32.27728051516109,4.0
NSR:Quay:10690,NSR:Quay:10685,RUT:Line:3904,4N,bus,Ruter,120.0,12,4,454.7594980626147,3.7896624838551225,13.64278494187844,4.0
NSR:Quay:7224,NSR:Quay:7169,RUT:Line:3080,80X,bus,Ruter,60.0,15,0,459.6747176458499,7.661245294097498,27.580483058750996,0.0
NSR:Quay:7169,NSR:Quay:12313,RUT:Line:3080,80X,bus,Ruter,840.0,15,0,7579.660217495884,9.023405020828434,32.484258074982364,0.0
NSR:Quay:12313,NSR:Quay:12440,RUT:Line:3080,80X,bus,Ruter,180.0,15,0,954.6444114598928,5.303580063666071,19.092888229197854,0.0
NSR:Quay:12440,NSR:Quay:12431,RUT:Line:3080,80X,bus,Ruter,180.0,15,0,800.5450843291678,4.447472690717599,16.010901686583356,0.0
NSR:Quay:11985,NSR:Quay:101465,RUT:Line:2390,390E,bus,Ruter,120.0,22,38,355.55820235266566,2.962985019605547,10.66674607057997,38.0
NSR:Quay:101465,NSR:Quay:101401,RUT:Line:2390,390E,bus,Ruter,240.0,22,38,993.752128579409,4.140633869080871,14.906281928691135,38.0
NSR:Quay:101401,NSR:Quay:11037,RUT:Line:2390,390E,bus,Ruter,180.0,22,38,638.7198798976939,3.5484437772094104,12.774397597953877,38.0
NSR:Quay:11037,NSR:Quay:104045,RUT:Line:2390,390E,bus,Ruter,60.0,22,38,416.77414055768014,6.9462356759613355,25.006448433460807,38.0
NSR:Quay:104045,NSR:Quay:11082,RUT:Line:2390,390E,bus,Ruter,120.0,22,38,680.3213248338895,5.669344373615746,20.409639745016687,38.0
NSR:Quay:11082,NSR:Quay:11085,RUT:Line:2390,390E,bus,Ruter,60.0,22,38,319.44197597685377,5.324032932947563,19.166518558611227,38.0
NSR:Quay:11085,NSR:Quay:11064,RUT:Line:2390,390E,bus,Ruter,60.0,22,38,647.0672825639726,10.784454709399544,38.82403695383836,38.0
NSR:Quay:11064,NSR:Quay:10739,RUT:Line:2390,390E,bus,Ruter,420.0,22,38,5398.111926461694,12.852647443956414,46.26953079824309,38.0
NSR:Quay:10739,NSR:Quay:10539,RUT:Line:2390,390E,bus,Ruter,300.0,22,38,2949.106219508291,9.830354065027636,35.38927463409949,38.0
NSR:Quay:10301,NSR:Quay:10403,RUT:Line:2400,400E,bus,Ruter,60.0,14,22,1804.7751387548099,30.079585645913497,108.2865083252886,22.0
NSR:Quay:10403,NSR:Quay:11231,RUT:Line:2400,400E,bus,Ruter,120.0,14,22,2903.9491917437113,24.19957659786426,87.11847575231134,22.0
NSR:Quay:11231,NSR:Quay:11213,RUT:Line:2400,400E,bus,Ruter,60.0,14,22,297.1018072184403,4.951696786974005,17.82610843310642,22.0
NSR:Quay:11213,NSR:Quay:11131,RUT:Line:2400,400E,bus,Ruter,120.0,14,22,841.2693759081416,7.010578132567846,25.238081277244248,22.0
NSR:Quay:11144,NSR:Quay:11205,RUT:Line:68,68,bus,Ruter,60.0,40,74,614.871893674427,10.247864894573784,36.89231362046562,74.0
NSR:Quay:11205,NSR:Quay:11210,RUT:Line:68,68,bus,Ruter,60.0,40,74,87.67407912216834,1.461234652036139,5.260444747330101,74.0
NSR:Quay:11210,NSR:Quay:10977,RUT:Line:68,68,bus,Ruter,120.0,40,74,656.9757865489902,5.474798221241585,19.709273596469707,74.0
NSR:Quay:10977,NSR:Quay:10973,RUT:Line:68,68,bus,Ruter,60.0,40,74,547.9590061063401,9.132650101772334,32.87754036638041,74.0
NSR:Quay:10973,NSR:Quay:11453,RUT:Line:68,68,bus,Ruter,60.0,40,74,566.833437242628,9.4472239540438,34.01000623455768,74.0
NSR:Quay:11453,NSR:Quay:11446,RUT:Line:68,68,bus,Ruter,120.0,40,74,694.6171032479298,5.788475860399415,20.838513097437893,74.0
NSR:Quay:11446,NSR:Quay:11468,RUT:Line:68,68,bus,Ruter,60.0,40,74,172.1598596962952,2.8693309949382533,10.329591581777713,74.0
NSR:Quay:11468,NSR:Quay:11470,RUT:Line:68,68,bus,Ruter,60.0,40,74,331.6170002706664,5.526950004511106,19.897020016239985,74.0
NSR:Quay:11470,NSR:Quay:10260,RUT:Line:68,68,bus,Ruter,180.0,40,74,412.8801018363412,2.2937783435352292,8.257602036726826,74.0
NSR:Quay:10260,NSR:Quay:10263,RUT:Line:68,68,bus,Ruter,60.0,40,74,125.55904833834894,2.092650805639149,7.533542900300937,74.0
NSR:Quay:10263,NSR:Quay:10396,RUT:Line:68,68,bus,Ruter,120.0,40,74,533.9692686671932,4.449743905559943,16.019078060015797,74.0
NSR:Quay:10396,NSR:Quay:10771,RUT:Line:68,68,bus,Ruter,60.0,40,74,624.4231485355948,10.407052475593247,37.46538891213569,74.0
NSR:Quay:10771,NSR:Quay:10757,RUT:Line:68,68,bus,Ruter,60.0,40,74,437.15855616845613,7.285975936140935,26.229513370107366,74.0
NSR:Quay:10757,NSR:Quay:10669,RUT:Line:68,68,bus,Ruter,60.0,40,74,476.64791462556514,7.944131910426085,28.59887487753391,74.0
NSR:Quay:10669,NSR:Quay:10655,RUT:Line:68,68,bus,Ruter,60.0,40,74,513.1365999280383,8.552276665467305,30.7881959956823,74.0
NSR:Quay:10655,NSR:Quay:10698,RUT:Line:68,68,bus,Ruter,60.0,40,74,531.3757233297208,8.856262055495346,31.88254339978325,74.0
NSR:Quay:10698,NSR:Quay:10724,RUT:Line:68,68,bus,Ruter,120.0,40,74,526.5776821180773,4.388147350983977,15.797330463542318,74.0
NSR:Quay:11405,NSR:Quay:11394,RUT:Line:3919,19N,bus,Ruter,60.0,13,5,354.5043377164194,5.90840562860699,21.270260262985165,5.0
NSR:Quay:11394,NSR:Quay:11398,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,364.87976973305064,6.081329495550844,21.892786183983038,5.0
NSR:Quay:11398,NSR:Quay:11307,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,511.42757908214423,8.523792984702403,30.68565474492865,5.0
NSR:Quay:11307,NSR:Quay:11300,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,299.24934020604337,4.987489003434056,17.954960412362603,5.0
NSR:Quay:11300,NSR:Quay:11311,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,193.76523032493984,3.2294205054156637,11.62591381949639,5.0
NSR:Quay:11311,NSR:Quay:11671,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,497.15624361536464,8.28593739358941,29.82937461692188,5.0
NSR:Quay:11671,NSR:Quay:11315,RUT:Line:3919,19N,bus,Ruter,120.0,22,5,601.4395210690308,5.01199600890859,18.043185632070927,5.0
NSR:Quay:11315,NSR:Quay:11667,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,296.6976465174878,4.944960775291463,17.801858791049266,5.0
NSR:Quay:11667,NSR:Quay:11614,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,427.0789015441047,7.117981692401745,25.624734092646282,5.0
NSR:Quay:11614,NSR:Quay:11630,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,348.76059357888363,5.81267655964806,20.925635614733018,5.0
NSR:Quay:11630,NSR:Quay:11581,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,198.45092437471973,3.307515406245329,11.907055462483184,5.0
NSR:Quay:11581,NSR:Quay:11504,RUT:Line:3919,19N,bus,Ruter,120.0,22,5,412.3613160350865,3.4363443002923875,12.370839481052595,5.0
NSR:Quay:11504,NSR:Quay:104063,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,368.4245368248101,6.140408947080169,22.105472209488607,5.0
NSR:Quay:104063,NSR:Quay:104067,RUT:Line:3919,19N,bus,Ruter,120.0,22,5,416.7262295416723,3.472718579513936,12.50178688625017,5.0
NSR:Quay:104067,NSR:Quay:104066,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,255.08355159356643,4.2513925265594406,15.305013095613987,5.0
NSR:Quay:104066,NSR:Quay:101336,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,243.77466095418305,4.062911015903051,14.626479657250984,5.0
NSR:Quay:101336,NSR:Quay:104058,RUT:Line:3919,19N,bus,Ruter,120.0,22,5,405.6251554690412,3.3802096289086765,12.168754664071235,5.0
NSR:Quay:104058,NSR:Quay:102839,RUT:Line:3919,19N,bus,Ruter,60.0,22,5,259.9166780869517,4.331944634782529,15.595000685217103,5.0
NSR:Quay:102839,NSR:Quay:101888,RUT:Line:3919,19N,bus,Ruter,120.0,22,5,287.08998790023537,2.392416565835295,8.612699637007061,5.0
NSR:Quay:101888,NSR:Quay:106026,RUT:Line:3919,19N,bus,Ruter,120.0,22,5,355.4402771770632,2.96200230980886,10.663208315311897,5.0
NSR:Quay:106026,NSR:Quay:7203,RUT:Line:3919,19N,bus,Ruter,180.0,22,5,274.80348209382447,1.5266860116323582,5.496069641876489,5.0
NSR:Quay:7449,NSR:Quay:7699,RUT:Line:2160,160E,bus,Ruter,180.0,15,30,533.3693031276782,2.963162795153768,10.667386062553565,30.0
NSR:Quay:7699,NSR:Quay:11827,RUT:Line:2160,160E,bus,Ruter,240.0,15,30,2925.6459646254903,12.190191519272876,43.88468946938235,30.0
NSR:Quay:11827,NSR:Quay:11888,RUT:Line:2160,160E,bus,Ruter,60.0,15,30,1572.755986798988,26.212599779983133,94.36535920793928,30.0
NSR:Quay:10550,NSR:Quay:10817,RUT:Line:345,345,bus,Ruter,60.0,49,98,623.5160764821998,10.391934608036662,37.41096458893198,98.0
NSR:Quay:10817,NSR:Quay:10823,RUT:Line:345,345,bus,Ruter,60.0,49,98,264.7762996034967,4.4129383267249445,15.8865779762098,98.0
NSR:Quay:10823,NSR:Quay:98643,RUT:Line:345,345,bus,Ruter,60.0,49,98,666.6660465206702,11.111100775344504,39.999962791240215,98.0
NSR:Quay:109119,NSR:Quay:109539,RUT:Line:3250,250N,bus,Ruter,120.0,12,0,282.59036889759545,2.3549197408132954,8.477711066927863,0.0
NSR:Quay:109539,NSR:Quay:7699,RUT:Line:3250,250N,bus,Ruter,180.0,12,0,538.2816829476399,2.990453794153555,10.765633658952797,0.0
NSR:Quay:7699,NSR:Quay:11827,RUT:Line:3250,250N,bus,Ruter,240.0,12,0,2925.6459646254903,12.190191519272876,43.88468946938235,0.0
NSR:Quay:11827,NSR:Quay:11888,RUT:Line:3250,250N,bus,Ruter,60.0,12,0,1572.755986798988,26.212599779983133,94.36535920793928,0.0
NSR:Quay:99688,NSR:Quay:11829,RUT:Line:2265,265E,bus,Ruter,60.0,10,16,1484.5408482864748,24.742347471441246,89.07245089718849,16.0
NSR:Quay:11829,NSR:Quay:7700,RUT:Line:2265,265E,bus,Ruter,240.0,10,16,2753.446547048659,11.47269394603608,41.301698205729885,16.0
NSR:Quay:7700,NSR:Quay:7373,RUT:Line:2265,265E,bus,Ruter,120.0,10,16,639.3492253524993,5.327910211270828,19.18047676057498,16.0
NSR:Quay:7202,NSR:Quay:104029,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,497.1744273581723,8.286240455969539,29.830465641490342,2.0
NSR:Quay:104029,NSR:Quay:104027,RUT:Line:3970,70N,bus,Ruter,120.0,10,2,580.8298947501303,4.8402491229177524,17.42489684250391,2.0
NSR:Quay:104027,NSR:Quay:104024,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,232.50901942938688,3.8751503238231146,13.950541165763212,2.0
NSR:Quay:104024,NSR:Quay:12110,RUT:Line:3970,70N,bus,Ruter,120.0,10,2,672.2745700360157,5.602288083633464,20.16823710108047,2.0
NSR:Quay:12110,NSR:Quay:12106,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,567.3900656191902,9.45650109365317,34.04340393715141,2.0
NSR:Quay:12106,NSR:Quay:12115,RUT:Line:3970,70N,bus,Ruter,120.0,10,2,361.3435678519547,3.011196398766289,10.84030703555864,2.0
NSR:Quay:12115,NSR:Quay:10874,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,422.7566529272973,7.045944215454955,25.365399175637837,2.0
NSR:Quay:10874,NSR:Quay:10867,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,361.33030532046416,6.022171755341069,21.67981831922785,2.0
NSR:Quay:10867,NSR:Quay:10837,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,259.17732810196816,4.319622135032803,15.550639686118089,2.0
NSR:Quay:10837,NSR:Quay:10833,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,177.91335992147225,2.965222665357871,10.674801595288335,2.0
NSR:Quay:10833,NSR:Quay:10839,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,263.3841127578869,4.389735212631448,15.803046765473214,2.0
NSR:Quay:10839,NSR:Quay:10847,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,414.988621264187,6.916477021069783,24.899317275851217,2.0
NSR:Quay:10847,NSR:Quay:10929,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,454.81400435799696,7.580233405966616,27.288840261479816,2.0
NSR:Quay:10929,NSR:Quay:10925,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,486.5877631140632,8.109796051901053,29.195265786843795,2.0
NSR:Quay:10925,NSR:Quay:10919,RUT:Line:3970,70N,bus,Ruter,120.0,10,2,648.3318638909633,5.402765532424694,19.4499559167289,2.0
NSR:Quay:10919,NSR:Quay:10941,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,421.6669497003744,7.02778249500624,25.300016982022463,2.0
NSR:Quay:10941,NSR:Quay:10945,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,232.25423942101,3.8709039903501665,13.9352543652606,2.0
NSR:Quay:10945,NSR:Quay:10803,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,571.4858262935226,9.524763771558709,34.289149577611354,2.0
NSR:Quay:10803,NSR:Quay:10794,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,391.5740055300121,6.526233425500201,23.494440331800725,2.0
NSR:Quay:10794,NSR:Quay:10811,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,371.1970256512098,6.18661709418683,22.271821539072587,2.0
NSR:Quay:10811,NSR:Quay:10813,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,293.3269710973984,4.888782851623307,17.599618265843905,2.0
NSR:Quay:10813,NSR:Quay:10476,RUT:Line:3970,70N,bus,Ruter,180.0,10,2,1486.0175924267357,8.255653291259643,29.720351848534715,2.0
NSR:Quay:10476,NSR:Quay:10428,RUT:Line:3970,70N,bus,Ruter,120.0,10,2,218.6283826497767,1.8219031887481392,6.558851479493301,2.0
NSR:Quay:10428,NSR:Quay:10441,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,354.3489335510484,5.9058155591841395,21.260936013062903,2.0
NSR:Quay:10441,NSR:Quay:10446,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,302.7668455952106,5.04611409325351,18.166010735712636,2.0
NSR:Quay:10446,NSR:Quay:10450,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,275.0867422056737,4.584779036761229,16.505204532340425,2.0
NSR:Quay:10450,NSR:Quay:10516,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,610.7318627812878,10.178864379688129,36.64391176687727,2.0
NSR:Quay:10516,NSR:Quay:10548,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,275.64312086163864,4.594052014360644,16.538587251698317,2.0
NSR:Quay:10548,NSR:Quay:10524,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,382.64644493514464,6.377440748919077,22.958786696108678,2.0
NSR:Quay:10524,NSR:Quay:10529,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,606.139147600798,10.102319126679966,36.36834885604788,2.0
NSR:Quay:10529,NSR:Quay:10533,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,226.3466484524819,3.7724441408746983,13.580798907148914,2.0
NSR:Quay:10533,NSR:Quay:10536,RUT:Line:3970,70N,bus,Ruter,60.0,10,2,355.82401948987456,5.9304003248312425,21.349441169392474,2.0
NSR:Quay:7349,NSR:Quay:7311,RUT:Line:3983,83N,bus,Ruter,120.0,12,0,423.6936453014947,3.530780377512456,12.710809359044841,0.0
NSR:Quay:7311,NSR:Quay:7230,RUT:Line:3983,83N,bus,Ruter,60.0,12,0,300.5454878446878,5.009091464078129,18.032729270681266,0.0
NSR:Quay:7230,NSR:Quay:7158,RUT:Line:3983,83N,bus,Ruter,120.0,12,0,385.6523722028968,3.2137697683574733,11.569571166086904,0.0
NSR:Quay:7158,NSR:Quay:7169,RUT:Line:3983,83N,bus,Ruter,120.0,12,0,427.0309335938357,3.558591113281964,12.810928007815072,0.0
NSR:Quay:7169,NSR:Quay:12149,RUT:Line:3983,83N,bus,Ruter,240.0,12,0,1547.1957598533043,6.446648999388768,23.207936397799564,0.0
NSR:Quay:12149,NSR:Quay:12198,RUT:Line:3983,83N,bus,Ruter,120.0,12,0,1279.912485760111,10.665937381334258,38.39737457280333,0.0
NSR:Quay:12198,NSR:Quay:12202,RUT:Line:3983,83N,bus,Ruter,60.0,12,0,318.5912314208914,5.309853857014857,19.115473885253486,0.0
NSR:Quay:12202,NSR:Quay:12206,RUT:Line:3983,83N,bus,Ruter,120.0,12,0,995.9946072508421,8.299955060423684,29.879838217525265,0.0
NSR:Quay:12206,NSR:Quay:12297,RUT:Line:3983,83N,bus,Ruter,60.0,12,0,718.7055751385213,11.978426252308688,43.122334508311276,0.0
NSR:Quay:12297,NSR:Quay:12298,RUT:Line:3983,83N,bus,Ruter,60.0,12,0,628.22949454072,10.470491575678667,37.6937696724432,0.0
NSR:Quay:12298,NSR:Quay:12303,RUT:Line:3983,83N,bus,Ruter,60.0,12,0,670.5912402917434,11.176520671529056,40.235474417504605,0.0
NSR:Quay:12303,NSR:Quay:12304,RUT:Line:3983,83N,bus,Ruter,60.0,12,0,473.0307965649569,7.883846609415949,28.381847793897418,0.0
NSR:Quay:12304,NSR:Quay:12307,RUT:Line:3983,83N,bus,Ruter,60.0,12,0,394.5564584999384,6.575940974998973,23.673387509996303,0.0
NSR:Quay:12307,NSR:Quay:12313,RUT:Line:3983,83N,bus,Ruter,60.0,12,0,843.8449333590644,14.064082222651074,50.63069600154387,0.0
NSR:Quay:12313,NSR:Quay:12440,RUT:Line:3983,83N,bus,Ruter,180.0,12,0,954.6444114598928,5.303580063666071,19.092888229197854,0.0
NSR:Quay:12440,NSR:Quay:12429,RUT:Line:3983,83N,bus,Ruter,240.0,12,0,787.5796396797012,3.2815818319987553,11.81369459519552,0.0
NSR:Quay:12429,NSR:Quay:12449,RUT:Line:3983,83N,bus,Ruter,120.0,12,0,608.264799528574,5.068873329404783,18.24794398585722,0.0
NSR:Quay:109952,NSR:Quay:101886,RUT:Line:3901,1N,bus,Ruter,120.0,10,0,206.2324865680193,1.7186040547334942,6.186974597040579,0.0
NSR:Quay:101886,NSR:Quay:101887,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,315.3693971023786,2.6280783091864888,9.461081913071359,0.0
NSR:Quay:101887,NSR:Quay:102838,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,296.2474263103239,2.468728552586032,8.887422789309715,0.0
NSR:Quay:102838,NSR:Quay:104059,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,257.61999039667677,2.1468332533056396,7.728599711900302,0.0
NSR:Quay:104059,NSR:Quay:104062,RUT:Line:3901,1N,bus,Ruter,60.0,20,0,246.35031349695356,4.105838558282559,14.781018809817214,0.0
NSR:Quay:104062,NSR:Quay:101336,RUT:Line:3901,1N,bus,Ruter,60.0,20,0,187.86347478653988,3.131057913108998,11.271808487192393,0.0
NSR:Quay:101336,NSR:Quay:104060,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,227.38715017414518,1.8948929181178764,6.821614505224355,0.0
NSR:Quay:104060,NSR:Quay:104053,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,504.0677300115628,4.200564416763023,15.122031900346883,0.0
NSR:Quay:104053,NSR:Quay:8076,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,505.893317642573,4.215777647021442,15.176799529277192,0.0
NSR:Quay:8076,NSR:Quay:11444,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,687.4353327392279,5.728627772826899,20.623059982176837,0.0
NSR:Quay:11444,NSR:Quay:11450,RUT:Line:3901,1N,bus,Ruter,60.0,20,0,518.165590847787,8.63609318079645,31.089935450867223,0.0
NSR:Quay:11450,NSR:Quay:11473,RUT:Line:3901,1N,bus,Ruter,60.0,20,0,415.5719834228049,6.926199723713415,24.934319005368295,0.0
NSR:Quay:11473,NSR:Quay:11482,RUT:Line:3901,1N,bus,Ruter,60.0,20,0,505.808258533311,8.43013764222185,30.348495511998657,0.0
NSR:Quay:11482,NSR:Quay:11511,RUT:Line:3901,1N,bus,Ruter,60.0,20,0,436.8671940946531,7.281119901577552,26.212031645679186,0.0
NSR:Quay:11511,NSR:Quay:11522,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,647.3183559589351,5.394319632991126,19.419550678768054,0.0
NSR:Quay:11522,NSR:Quay:11564,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,763.5022415471318,6.3625186795594315,22.905067246413953,0.0
NSR:Quay:11564,NSR:Quay:11596,RUT:Line:3901,1N,bus,Ruter,60.0,20,0,375.94375517294594,6.265729252882433,22.55662531037676,0.0
NSR:Quay:11596,NSR:Quay:11601,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,539.7925212006791,4.498271010005658,16.19377563602037,0.0
NSR:Quay:11601,NSR:Quay:11584,RUT:Line:3901,1N,bus,Ruter,120.0,20,0,599.8925124497741,4.999104270414785,17.996775373493225,0.0
NSR:Quay:11584,NSR:Quay:11580,RUT:Line:3901,1N,bus,Ruter,60.0,20,0,517.1237583443867,8.618729305739778,31.027425500663202,0.0
