mode,experiment,graph,attack_type,run_id,removal_type,step,removed_nodes,node_removed,flow,flow_ratio
metro,exp2,extended,random,5,cumulative,4,"['NSR:Quay:10421', 'NSR:Quay:11077', 'NSR:Quay:11026', 'NSR:Quay:11273']",,610400.0,0.11417455388874341
metro,exp2,extended,random,5,cumulative,5,"['NSR:Quay:10421', 'NSR:Quay:11077', 'NSR:Quay:11026', 'NSR:Quay:11600', 'NSR:Quay:11273']",,610400.0,0.11417455388874341
metro,exp2,extended,random,5,cumulative,6,"['NSR:Quay:10421', 'NSR:Quay:11077', 'NSR:Quay:11026', 'NSR:Quay:11600', 'NSR:Quay:10716', 'NSR:Quay:11273']",,610400.0,0.11417455388874341
metro,exp2,extended,random,5,cumulative,7,"['NSR:Quay:10421', 'NSR:Quay:11077', 'NSR:Quay:11026', 'NSR:Quay:10431', 'NSR:Quay:11600', 'NSR:Quay:10716', 'NSR:Quay:11273']",,610400.0,0.11417455388874341
metro,exp2,extended,random,5,cumulative,8,"['NSR:Quay:11077', 'NSR:Quay:11600', 'NSR:Quay:11273', 'NSR:Quay:11506', 'NSR:Quay:11026', 'NSR:Quay:10431', 'NSR:Quay:10421', 'NSR:Quay:10716']",,610400.0,0.11417455388874341
metro,exp2,extended,random,5,cumulative,9,"['NSR:Quay:11077', 'NSR:Quay:11600', 'NSR:Quay:11273', 'NSR:Quay:11506', 'NSR:Quay:11026', 'NSR:Quay:10431', 'NSR:Quay:10822', 'NSR:Quay:10421', 'NSR:Quay:10716']",,610400.0,0.11417455388874341
metro,exp2,extended,random,5,cumulative,10,"['NSR:Quay:11123', 'NSR:Quay:11077', 'NSR:Quay:11600', 'NSR:Quay:11273', 'NSR:Quay:11506', 'NSR:Quay:11026', 'NSR:Quay:10431', 'NSR:Quay:10822', 'NSR:Quay:10421', 'NSR:Quay:10716']",,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,1,NSR:Quay:11151,NSR:Quay:11151,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,2,NSR:Quay:11152,NSR:Quay:11152,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,3,NSR:Quay:10489,NSR:Quay:10489,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,4,NSR:Quay:11450,NSR:Quay:11450,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,5,NSR:Quay:11569,NSR:Quay:11569,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,6,NSR:Quay:11177,NSR:Quay:11177,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,7,NSR:Quay:11273,NSR:Quay:11273,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,8,NSR:Quay:10788,NSR:Quay:10788,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,9,NSR:Quay:10796,NSR:Quay:10796,610400.0,0.11417455388874341
metro,exp2,extended,random,6,single,10,NSR:Quay:10637,NSR:Quay:10637,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,1,['NSR:Quay:11151'],,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,2,"['NSR:Quay:11152', 'NSR:Quay:11151']",,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,3,"['NSR:Quay:10489', 'NSR:Quay:11152', 'NSR:Quay:11151']",,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,4,"['NSR:Quay:10489', 'NSR:Quay:11152', 'NSR:Quay:11151', 'NSR:Quay:11450']",,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,5,"['NSR:Quay:10489', 'NSR:Quay:11569', 'NSR:Quay:11450', 'NSR:Quay:11152', 'NSR:Quay:11151']",,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,6,"['NSR:Quay:10489', 'NSR:Quay:11569', 'NSR:Quay:11450', 'NSR:Quay:11177', 'NSR:Quay:11152', 'NSR:Quay:11151']",,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,7,"['NSR:Quay:10489', 'NSR:Quay:11569', 'NSR:Quay:11450', 'NSR:Quay:11177', 'NSR:Quay:11152', 'NSR:Quay:11151', 'NSR:Quay:11273']",,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,8,"['NSR:Quay:10489', 'NSR:Quay:10788', 'NSR:Quay:11450', 'NSR:Quay:11177', 'NSR:Quay:11152', 'NSR:Quay:11151', 'NSR:Quay:11273', 'NSR:Quay:11569']",,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,9,"['NSR:Quay:10489', 'NSR:Quay:10788', 'NSR:Quay:10796', 'NSR:Quay:11450', 'NSR:Quay:11177', 'NSR:Quay:11152', 'NSR:Quay:11151', 'NSR:Quay:11273', 'NSR:Quay:11569']",,610400.0,0.11417455388874341
metro,exp2,extended,random,6,cumulative,10,"['NSR:Quay:10489', 'NSR:Quay:10788', 'NSR:Quay:10796', 'NSR:Quay:11450', 'NSR:Quay:11177', 'NSR:Quay:11152', 'NSR:Quay:11151', 'NSR:Quay:11273', 'NSR:Quay:11569', 'NSR:Quay:10637']",,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,1,NSR:Quay:10911,NSR:Quay:10911,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,2,NSR:Quay:10851,NSR:Quay:10851,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,3,NSR:Quay:11078,NSR:Quay:11078,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,4,NSR:Quay:11610,NSR:Quay:11610,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,5,NSR:Quay:11348,NSR:Quay:11348,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,6,NSR:Quay:11553,NSR:Quay:11553,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,7,NSR:Quay:12285,NSR:Quay:12285,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,8,NSR:Quay:11142,NSR:Quay:11142,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,9,NSR:Quay:103595,NSR:Quay:103595,610400.0,0.11417455388874341
metro,exp2,extended,random,7,single,10,NSR:Quay:11601,NSR:Quay:11601,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,1,['NSR:Quay:10911'],,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,2,"['NSR:Quay:10911', 'NSR:Quay:10851']",,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,3,"['NSR:Quay:10911', 'NSR:Quay:11078', 'NSR:Quay:10851']",,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,4,"['NSR:Quay:10911', 'NSR:Quay:11078', 'NSR:Quay:11610', 'NSR:Quay:10851']",,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,5,"['NSR:Quay:10911', 'NSR:Quay:11348', 'NSR:Quay:11078', 'NSR:Quay:11610', 'NSR:Quay:10851']",,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,6,"['NSR:Quay:10911', 'NSR:Quay:11348', 'NSR:Quay:11078', 'NSR:Quay:11610', 'NSR:Quay:11553', 'NSR:Quay:10851']",,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,7,"['NSR:Quay:10851', 'NSR:Quay:10911', 'NSR:Quay:11348', 'NSR:Quay:11078', 'NSR:Quay:11610', 'NSR:Quay:11553', 'NSR:Quay:12285']",,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,8,"['NSR:Quay:11348', 'NSR:Quay:11078', 'NSR:Quay:11610', 'NSR:Quay:12285', 'NSR:Quay:11142', 'NSR:Quay:11553', 'NSR:Quay:10911', 'NSR:Quay:10851']",,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,9,"['NSR:Quay:103595', 'NSR:Quay:11348', 'NSR:Quay:11078', 'NSR:Quay:11610', 'NSR:Quay:12285', 'NSR:Quay:11142', 'NSR:Quay:11553', 'NSR:Quay:10911', 'NSR:Quay:10851']",,610400.0,0.11417455388874341
metro,exp2,extended,random,7,cumulative,10,"['NSR:Quay:103595', 'NSR:Quay:11348', 'NSR:Quay:11078', 'NSR:Quay:11610', 'NSR:Quay:12285', 'NSR:Quay:11142', 'NSR:Quay:11601', 'NSR:Quay:11553', 'NSR:Quay:10911', 'NSR:Quay:10851']",,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,1,NSR:Quay:12286,NSR:Quay:12286,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,2,NSR:Quay:10834,NSR:Quay:10834,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,3,NSR:Quay:11312,NSR:Quay:11312,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,4,NSR:Quay:11570,NSR:Quay:11570,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,5,NSR:Quay:11601,NSR:Quay:11601,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,6,NSR:Quay:11153,NSR:Quay:11153,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,7,NSR:Quay:11372,NSR:Quay:11372,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,8,NSR:Quay:11065,NSR:Quay:11065,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,9,NSR:Quay:11505,NSR:Quay:11505,610400.0,0.11417455388874341
metro,exp2,extended,random,8,single,10,NSR:Quay:10797,NSR:Quay:10797,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,1,['NSR:Quay:12286'],,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,2,"['NSR:Quay:10834', 'NSR:Quay:12286']",,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,3,"['NSR:Quay:10834', 'NSR:Quay:12286', 'NSR:Quay:11312']",,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,4,"['NSR:Quay:10834', 'NSR:Quay:11570', 'NSR:Quay:12286', 'NSR:Quay:11312']",,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,5,"['NSR:Quay:10834', 'NSR:Quay:11601', 'NSR:Quay:11570', 'NSR:Quay:12286', 'NSR:Quay:11312']",,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,6,"['NSR:Quay:10834', 'NSR:Quay:11153', 'NSR:Quay:11601', 'NSR:Quay:11570', 'NSR:Quay:12286', 'NSR:Quay:11312']",,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,7,"['NSR:Quay:10834', 'NSR:Quay:11153', 'NSR:Quay:11372', 'NSR:Quay:11601', 'NSR:Quay:11570', 'NSR:Quay:12286', 'NSR:Quay:11312']",,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,8,"['NSR:Quay:10834', 'NSR:Quay:11153', 'NSR:Quay:11372', 'NSR:Quay:11065', 'NSR:Quay:11601', 'NSR:Quay:11570', 'NSR:Quay:12286', 'NSR:Quay:11312']",,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,9,"['NSR:Quay:10834', 'NSR:Quay:11153', 'NSR:Quay:11372', 'NSR:Quay:11065', 'NSR:Quay:11601', 'NSR:Quay:11505', 'NSR:Quay:11570', 'NSR:Quay:12286', 'NSR:Quay:11312']",,610400.0,0.11417455388874341
metro,exp2,extended,random,8,cumulative,10,"['NSR:Quay:10834', 'NSR:Quay:11153', 'NSR:Quay:11372', 'NSR:Quay:11065', 'NSR:Quay:10797', 'NSR:Quay:11601', 'NSR:Quay:11505', 'NSR:Quay:11570', 'NSR:Quay:12286', 'NSR:Quay:11312']",,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,1,NSR:Quay:11577,NSR:Quay:11577,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,2,NSR:Quay:10716,NSR:Quay:10716,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,3,NSR:Quay:11479,NSR:Quay:11479,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,4,NSR:Quay:11601,NSR:Quay:11601,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,5,NSR:Quay:11619,NSR:Quay:11619,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,6,NSR:Quay:8077,NSR:Quay:8077,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,7,NSR:Quay:11576,NSR:Quay:11576,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,8,NSR:Quay:10794,NSR:Quay:10794,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,9,NSR:Quay:11447,NSR:Quay:11447,610400.0,0.11417455388874341
metro,exp2,extended,random,9,single,10,NSR:Quay:11179,NSR:Quay:11179,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,1,['NSR:Quay:11577'],,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,2,"['NSR:Quay:10716', 'NSR:Quay:11577']",,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,3,"['NSR:Quay:10716', 'NSR:Quay:11479', 'NSR:Quay:11577']",,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,4,"['NSR:Quay:11601', 'NSR:Quay:10716', 'NSR:Quay:11479', 'NSR:Quay:11577']",,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,5,"['NSR:Quay:11601', 'NSR:Quay:11479', 'NSR:Quay:11577', 'NSR:Quay:11619', 'NSR:Quay:10716']",,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,6,"['NSR:Quay:11601', 'NSR:Quay:11479', 'NSR:Quay:11577', 'NSR:Quay:8077', 'NSR:Quay:11619', 'NSR:Quay:10716']",,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,7,"['NSR:Quay:11576', 'NSR:Quay:11601', 'NSR:Quay:11479', 'NSR:Quay:11577', 'NSR:Quay:8077', 'NSR:Quay:11619', 'NSR:Quay:10716']",,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,8,"['NSR:Quay:11576', 'NSR:Quay:11577', 'NSR:Quay:11601', 'NSR:Quay:11479', 'NSR:Quay:8077', 'NSR:Quay:11619', 'NSR:Quay:10716', 'NSR:Quay:10794']",,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,9,"['NSR:Quay:11576', 'NSR:Quay:11577', 'NSR:Quay:11601', 'NSR:Quay:11447', 'NSR:Quay:11479', 'NSR:Quay:8077', 'NSR:Quay:11619', 'NSR:Quay:10716', 'NSR:Quay:10794']",,610400.0,0.11417455388874341
metro,exp2,extended,random,9,cumulative,10,"['NSR:Quay:11179', 'NSR:Quay:11576', 'NSR:Quay:11577', 'NSR:Quay:11601', 'NSR:Quay:11447', 'NSR:Quay:11479', 'NSR:Quay:8077', 'NSR:Quay:11619', 'NSR:Quay:10716', 'NSR:Quay:10794']",,610400.0,0.11417455388874341
metro,exp2,extended,random,10,single,1,NSR:Quay:11617,NSR:Quay:11617,610400.0,0.11417455388874341
metro,exp2,extended,random,10,single,2,NSR:Quay:8028,NSR:Quay:8028,610400.0,0.11417455388874341
metro,exp2,extended,random,10,single,3,NSR:Quay:11600,NSR:Quay:11600,610400.0,0.11417455388874341
metro,exp2,extended,random,10,single,4,NSR:Quay:11512,NSR:Quay:11512,610400.0,0.11417455388874341
metro,exp2,extended,random,10,single,5,NSR:Quay:12293,NSR:Quay:12293,610400.0,0.11417455388874341
metro,exp2,extended,random,10,single,6,NSR:Quay:11636,NSR:Quay:11636,610400.0,0.11417455388874341
metro,exp2,extended,random,10,single,7,NSR:Quay:11898,NSR:Quay:11898,476000.0,0.08903520257379073
metro,exp2,extended,random,10,single,8,NSR:Quay:12286,NSR:Quay:12286,610400.0,0.11417455388874341
metro,exp2,extended,random,10,single,9,NSR:Quay:7256,NSR:Quay:7256,396800.0,0.07422094197747933
metro,exp2,extended,random,10,single,10,NSR:Quay:7255,NSR:Quay:7255,610400.0,0.11417455388874341
metro,exp2,extended,random,10,cumulative,1,['NSR:Quay:11617'],,610400.0,0.11417455388874341
metro,exp2,extended,random,10,cumulative,2,"['NSR:Quay:11617', 'NSR:Quay:8028']",,610400.0,0.11417455388874341
metro,exp2,extended,random,10,cumulative,3,"['NSR:Quay:11600', 'NSR:Quay:11617', 'NSR:Quay:8028']",,610400.0,0.11417455388874341
metro,exp2,extended,random,10,cumulative,4,"['NSR:Quay:11600', 'NSR:Quay:11617', 'NSR:Quay:8028', 'NSR:Quay:11512']",,610400.0,0.11417455388874341
metro,exp2,extended,random,10,cumulative,5,"['NSR:Quay:12293', 'NSR:Quay:11512', 'NSR:Quay:11600', 'NSR:Quay:11617', 'NSR:Quay:8028']",,610400.0,0.11417455388874341
metro,exp2,extended,random,10,cumulative,6,"['NSR:Quay:12293', 'NSR:Quay:11636', 'NSR:Quay:11512', 'NSR:Quay:11600', 'NSR:Quay:11617', 'NSR:Quay:8028']",,610400.0,0.11417455388874341
metro,exp2,extended,random,10,cumulative,7,"['NSR:Quay:12293', 'NSR:Quay:11898', 'NSR:Quay:11636', 'NSR:Quay:11512', 'NSR:Quay:11600', 'NSR:Quay:11617', 'NSR:Quay:8028']",,476000.0,0.08903520257379073
metro,exp2,extended,random,10,cumulative,8,"['NSR:Quay:12293', 'NSR:Quay:11636', 'NSR:Quay:11512', 'NSR:Quay:11617', 'NSR:Quay:11898', 'NSR:Quay:12286', 'NSR:Quay:11600', 'NSR:Quay:8028']",,476000.0,0.08903520257379073
metro,exp2,extended,random,10,cumulative,9,"['NSR:Quay:12293', 'NSR:Quay:11636', 'NSR:Quay:11512', 'NSR:Quay:11617', 'NSR:Quay:11898', 'NSR:Quay:12286', 'NSR:Quay:11600', 'NSR:Quay:8028', 'NSR:Quay:7256']",,262400.0,0.04908159066252665
metro,exp2,extended,random,10,cumulative,10,"['NSR:Quay:12293', 'NSR:Quay:11636', 'NSR:Quay:11512', 'NSR:Quay:7255', 'NSR:Quay:11617', 'NSR:Quay:11898', 'NSR:Quay:12286', 'NSR:Quay:11600', 'NSR:Quay:8028', 'NSR:Quay:7256']",,262400.0,0.04908159066252665
metro,exp2,extended,random,11,single,1,NSR:Quay:10832,NSR:Quay:10832,610400.0,0.11417455388874341
metro,exp2,extended,random,11,single,2,NSR:Quay:10995,NSR:Quay:10995,610400.0,0.11417455388874341
metro,exp2,extended,random,11,single,3,NSR:Quay:10488,NSR:Quay:10488,610400.0,0.11417455388874341
metro,exp2,extended,random,11,single,4,NSR:Quay:10721,NSR:Quay:10721,610400.0,0.11417455388874341
metro,exp2,extended,random,11,single,5,NSR:Quay:11000,NSR:Quay:11000,610400.0,0.11417455388874341
metro,exp2,extended,random,11,single,6,NSR:Quay:11026,NSR:Quay:11026,610400.0,0.11417455388874341
metro,exp2,extended,random,11,single,7,NSR:Quay:8077,NSR:Quay:8077,610400.0,0.11417455388874341
metro,exp2,extended,random,11,single,8,NSR:Quay:7257,NSR:Quay:7257,482400.0,0.09023231454116942
metro,exp2,extended,random,11,single,9,NSR:Quay:10787,NSR:Quay:10787,610400.0,0.11417455388874341
metro,exp2,extended,random,11,single,10,NSR:Quay:10692,NSR:Quay:10692,610400.0,0.11417455388874341
metro,exp2,extended,random,11,cumulative,1,['NSR:Quay:10832'],,610400.0,0.11417455388874341
metro,exp2,extended,random,11,cumulative,2,"['NSR:Quay:10832', 'NSR:Quay:10995']",,610400.0,0.11417455388874341
metro,exp2,extended,random,11,cumulative,3,"['NSR:Quay:10488', 'NSR:Quay:10832', 'NSR:Quay:10995']",,610400.0,0.11417455388874341
metro,exp2,extended,random,11,cumulative,4,"['NSR:Quay:10488', 'NSR:Quay:10832', 'NSR:Quay:10721', 'NSR:Quay:10995']",,610400.0,0.11417455388874341
metro,exp2,extended,random,11,cumulative,5,"['NSR:Quay:10488', 'NSR:Quay:10721', 'NSR:Quay:10832', 'NSR:Quay:10995', 'NSR:Quay:11000']",,610400.0,0.11417455388874341
metro,exp2,extended,random,11,cumulative,6,"['NSR:Quay:10488', 'NSR:Quay:10721', 'NSR:Quay:11026', 'NSR:Quay:10832', 'NSR:Quay:10995', 'NSR:Quay:11000']",,610400.0,0.11417455388874341
metro,exp2,extended,random,11,cumulative,7,"['NSR:Quay:10488', 'NSR:Quay:10721', 'NSR:Quay:11026', 'NSR:Quay:10832', 'NSR:Quay:10995', 'NSR:Quay:8077', 'NSR:Quay:11000']",,610400.0,0.11417455388874341
metro,exp2,extended,random,11,cumulative,8,"['NSR:Quay:10488', 'NSR:Quay:10995', 'NSR:Quay:10721', 'NSR:Quay:11026', 'NSR:Quay:7257', 'NSR:Quay:10832', 'NSR:Quay:8077', 'NSR:Quay:11000']",,482400.0,0.09023231454116942
metro,exp2,extended,random,11,cumulative,9,"['NSR:Quay:10488', 'NSR:Quay:10995', 'NSR:Quay:10721', 'NSR:Quay:11026', 'NSR:Quay:7257', 'NSR:Quay:10787', 'NSR:Quay:10832', 'NSR:Quay:8077', 'NSR:Quay:11000']",,482400.0,0.09023231454116942
metro,exp2,extended,random,11,cumulative,10,"['NSR:Quay:10488', 'NSR:Quay:10995', 'NSR:Quay:10692', 'NSR:Quay:10721', 'NSR:Quay:11026', 'NSR:Quay:7257', 'NSR:Quay:10787', 'NSR:Quay:10832', 'NSR:Quay:8077', 'NSR:Quay:11000']",,482400.0,0.09023231454116942
metro,exp2,extended,random,12,single,1,NSR:Quay:10818,NSR:Quay:10818,610400.0,0.11417455388874341
metro,exp2,extended,random,12,single,2,NSR:Quay:7257,NSR:Quay:7257,482400.0,0.09023231454116942
metro,exp2,extended,random,12,single,3,NSR:Quay:11466,NSR:Quay:11466,610400.0,0.11417455388874341
metro,exp2,extended,random,12,single,4,NSR:Quay:11898,NSR:Quay:11898,476000.0,0.08903520257379073
metro,exp2,extended,random,12,single,5,NSR:Quay:11319,NSR:Quay:11319,610400.0,0.11417455388874341
metro,exp2,extended,random,12,single,6,NSR:Quay:11065,NSR:Quay:11065,610400.0,0.11417455388874341
metro,exp2,extended,random,12,single,7,NSR:Quay:11342,NSR:Quay:11342,610400.0,0.11417455388874341
metro,exp2,extended,random,12,single,8,NSR:Quay:10304,NSR:Quay:10304,610400.0,0.11417455388874341
metro,exp2,extended,random,12,single,9,NSR:Quay:11310,NSR:Quay:11310,610400.0,0.11417455388874341
metro,exp2,extended,random,12,single,10,NSR:Quay:11612,NSR:Quay:11612,610400.0,0.11417455388874341
metro,exp2,extended,random,12,cumulative,1,['NSR:Quay:10818'],,610400.0,0.11417455388874341
metro,exp2,extended,random,12,cumulative,2,"['NSR:Quay:10818', 'NSR:Quay:7257']",,482400.0,0.09023231454116942
metro,exp2,extended,random,12,cumulative,3,"['NSR:Quay:10818', 'NSR:Quay:7257', 'NSR:Quay:11466']",,482400.0,0.09023231454116942
metro,exp2,extended,random,12,cumulative,4,"['NSR:Quay:11898', 'NSR:Quay:10818', 'NSR:Quay:7257', 'NSR:Quay:11466']",,348000.0,0.06509296322621676
metro,exp2,extended,random,12,cumulative,5,"['NSR:Quay:11898', 'NSR:Quay:7257', 'NSR:Quay:11466', 'NSR:Quay:10818', 'NSR:Quay:11319']",,348000.0,0.06509296322621676
metro,exp2,extended,random,12,cumulative,6,"['NSR:Quay:11898', 'NSR:Quay:7257', 'NSR:Quay:11466', 'NSR:Quay:11065', 'NSR:Quay:10818', 'NSR:Quay:11319']",,348000.0,0.06509296322621676
metro,exp2,extended,random,12,cumulative,7,"['NSR:Quay:11898', 'NSR:Quay:7257', 'NSR:Quay:11466', 'NSR:Quay:11065', 'NSR:Quay:10818', 'NSR:Quay:11342', 'NSR:Quay:11319']",,348000.0,0.06509296322621676
metro,exp2,extended,random,12,cumulative,8,"['NSR:Quay:10304', 'NSR:Quay:11065', 'NSR:Quay:10818', 'NSR:Quay:11342', 'NSR:Quay:11319', 'NSR:Quay:11898', 'NSR:Quay:7257', 'NSR:Quay:11466']",,348000.0,0.06509296322621676
metro,exp2,extended,random,12,cumulative,9,"['NSR:Quay:10304', 'NSR:Quay:11310', 'NSR:Quay:11065', 'NSR:Quay:10818', 'NSR:Quay:11342', 'NSR:Quay:11319', 'NSR:Quay:11898', 'NSR:Quay:7257', 'NSR:Quay:11466']",,348000.0,0.06509296322621676
metro,exp2,extended,random,12,cumulative,10,"['NSR:Quay:10304', 'NSR:Quay:11310', 'NSR:Quay:11065', 'NSR:Quay:10818', 'NSR:Quay:11342', 'NSR:Quay:11319', 'NSR:Quay:11612', 'NSR:Quay:11898', 'NSR:Quay:7257', 'NSR:Quay:11466']",,348000.0,0.06509296322621676
metro,exp2,extended,random,13,single,1,NSR:Quay:11601,NSR:Quay:11601,610400.0,0.11417455388874341
metro,exp2,extended,random,13,single,2,NSR:Quay:11638,NSR:Quay:11638,610400.0,0.11417455388874341
metro,exp2,extended,random,13,single,3,NSR:Quay:10835,NSR:Quay:10835,610400.0,0.11417455388874341
metro,exp2,extended,random,13,single,4,NSR:Quay:11617,NSR:Quay:11617,610400.0,0.11417455388874341
metro,exp2,extended,random,13,single,5,NSR:Quay:11389,NSR:Quay:11389,610400.0,0.11417455388874341
metro,exp2,extended,random,13,single,6,NSR:Quay:11517,NSR:Quay:11517,610400.0,0.11417455388874341
metro,exp2,extended,random,13,single,7,NSR:Quay:11460,NSR:Quay:11460,610400.0,0.11417455388874341
metro,exp2,extended,random,13,single,8,NSR:Quay:10426,NSR:Quay:10426,610400.0,0.11417455388874341
metro,exp2,extended,random,13,single,9,NSR:Quay:10716,NSR:Quay:10716,610400.0,0.11417455388874341
metro,exp2,extended,random,13,single,10,NSR:Quay:11145,NSR:Quay:11145,610400.0,0.11417455388874341
metro,exp2,extended,random,13,cumulative,1,['NSR:Quay:11601'],,610400.0,0.11417455388874341
metro,exp2,extended,random,13,cumulative,2,"['NSR:Quay:11638', 'NSR:Quay:11601']",,610400.0,0.11417455388874341
metro,exp2,extended,random,13,cumulative,3,"['NSR:Quay:11638', 'NSR:Quay:11601', 'NSR:Quay:10835']",,610400.0,0.11417455388874341
metro,exp2,extended,random,13,cumulative,4,"['NSR:Quay:11638', 'NSR:Quay:11617', 'NSR:Quay:11601', 'NSR:Quay:10835']",,610400.0,0.11417455388874341
metro,exp2,extended,random,13,cumulative,5,"['NSR:Quay:11638', 'NSR:Quay:10835', 'NSR:Quay:11601', 'NSR:Quay:11617', 'NSR:Quay:11389']",,610400.0,0.11417455388874341
